timestamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_pupil_validity,right_pupil_validity
1698048308593,"(nan, nan)","(nan, nan)",0,0
1698048308610,"(nan, nan)","(nan, nan)",0,0
1698048308625,"(nan, nan)","(nan, nan)",0,0
1698048308643,"(nan, nan)","(nan, nan)",0,0
1698048308660,"(nan, nan)","(nan, nan)",0,0
1698048308675,"(nan, nan)","(nan, nan)",0,0
1698048308690,"(nan, nan)","(nan, nan)",0,0
1698048308708,"(nan, nan)","(nan, nan)",0,0
1698048308723,"(nan, nan)","(nan, nan)",0,0
1698048308741,"(nan, nan)","(nan, nan)",0,0
1698048308756,"(nan, nan)","(nan, nan)",0,0
1698048308774,"(nan, nan)","(nan, nan)",0,0
1698048308789,"(nan, nan)","(nan, nan)",0,0
1698048308807,"(nan, nan)","(nan, nan)",0,0
1698048308822,"(nan, nan)","(nan, nan)",0,0
1698048308839,"(nan, nan)","(nan, nan)",0,0
1698048308854,"(nan, nan)","(nan, nan)",0,0
1698048308872,"(nan, nan)","(nan, nan)",0,0
1698048308887,"(nan, nan)","(nan, nan)",0,0
1698048308902,"(nan, nan)","(nan, nan)",0,0
1698048308920,"(nan, nan)","(nan, nan)",0,0
1698048308938,"(nan, nan)","(nan, nan)",0,0
1698048308961,"(0.5572424151835125, 0.6114997212699692)","(nan, nan)",3,0
1698048308969,"(0.5820154940836196, 0.6245676643591267)","(nan, nan)",3,0
1698048308987,"(0.5822857435830514, 0.5849953502048117)","(nan, nan)",3,0
1698048309001,"(0.579073476202088, 0.5949777724408285)","(nan, nan)",3,0
1698048309021,"(0.579333996830421, 0.6081466322452267)","(nan, nan)",3,0
1698048309035,"(0.5803059357620989, 0.5947336589186405)","(nan, nan)",3,0
1698048309050,"(0.5777724028927439, 0.582742160792051)","(nan, nan)",3,0
1698048309068,"(0.5780901861243866, 0.5834356160187971)","(nan, nan)",3,0
1698048309088,"(0.5783898588141331, 0.5815981294055144)","(nan, nan)",3,0
1698048309100,"(0.5765637597982524, 0.5874333992886097)","(nan, nan)",3,0
1698048309115,"(0.5776757314425905, 0.6068411958370664)","(nan, nan)",3,0
1698048309130,"(0.5771343019929843, 0.6024919014398556)","(nan, nan)",3,0
1698048309147,"(0.5829501985661112, 0.6000081775124624)","(nan, nan)",3,0
1698048309165,"(0.583194835417025, 0.6007473075828036)","(nan, nan)",3,0
1698048309180,"(0.590625175265994, 0.6067575614950779)","(nan, nan)",3,0
1698048309198,"(0.5899262378986433, 0.6155132438439936)","(nan, nan)",3,0
1698048309216,"(0.5844690789712765, 0.6053888592562622)","(nan, nan)",3,0
1698048309231,"(0.5843273287213531, 0.6075152083939038)","(nan, nan)",3,0
1698048309245,"(0.5786471579006225, 0.5952073811140367)","(nan, nan)",3,0
1698048309260,"(0.5777922788483262, 0.589448030227728)","(nan, nan)",3,0
1698048309278,"(0.5821692673654533, 0.5972272584878922)","(nan, nan)",3,0
1698048309296,"(0.5814202962603722, 0.5975645733801189)","(nan, nan)",3,0
1698048309310,"(0.57981501500521, 0.5992236812123338)","(nan, nan)",3,0
1698048309328,"(0.5797265659765364, 0.6052086287923459)","(nan, nan)",3,0
1698048309344,"(0.630986332141441, 0.5701325092078858)","(nan, nan)",3,0
1698048309359,"(0.5836282808706885, 0.5894498819105765)","(nan, nan)",3,0
1698048309377,"(0.5641066490661186, 0.5955159949221125)","(nan, nan)",3,0
1698048309391,"(0.588105413514533, 0.5647851577553581)","(nan, nan)",3,0
1698048309406,"(0.5770291889257253, 0.5803865115950092)","(nan, nan)",3,0
1698048309424,"(0.5776629064984253, 0.5828773336399882)","(nan, nan)",3,0
1698048309441,"(0.6039087724432131, 0.5961480360010514)","(nan, nan)",3,0
1698048309458,"(0.5925284029957404, 0.586745807724217)","(nan, nan)",3,0
1698048309472,"(0.5957409881257384, 0.5911111500394479)","(nan, nan)",3,0
1698048309490,"(0.5966565964554162, 0.592522440983778)","(nan, nan)",3,0
1698048309505,"(0.5961834408626259, 0.5979247256941432)","(nan, nan)",3,0
1698048309523,"(0.5955082583912487, 0.6089237218139613)","(nan, nan)",3,0
1698048309538,"(0.5971039236822417, 0.618140473192142)","(nan, nan)",3,0
1698048309555,"(0.5991262123134499, 0.6157730966703935)","(nan, nan)",3,0
1698048309570,"(0.6357667700450742, 0.6042553207392002)","(nan, nan)",3,0
1698048309588,"(0.5954141764051978, 0.615571263239912)","(nan, nan)",3,0
1698048309603,"(0.5144652969322335, 0.5215051573108216)","(nan, nan)",3,0
1698048309618,"(nan, nan)","(nan, nan)",0,0
1698048309636,"(0.7358729270070582, 0.18335639057465844)","(nan, nan)",3,0
1698048309654,"(nan, nan)","(nan, nan)",0,0
1698048309666,"(nan, nan)","(nan, nan)",0,0
1698048309680,"(nan, nan)","(nan, nan)",0,0
1698048309700,"(nan, nan)","(nan, nan)",0,0
1698048309714,"(nan, nan)","(nan, nan)",0,0
1698048309735,"(0.22600784790618242, 0.8950031668515919)","(nan, nan)",3,0
1698048309747,"(nan, nan)","(nan, nan)",0,0
1698048309762,"(nan, nan)","(nan, nan)",0,0
1698048309780,"(nan, nan)","(nan, nan)",0,0
1698048309795,"(nan, nan)","(nan, nan)",0,0
1698048309812,"(nan, nan)","(nan, nan)",0,0
1698048309827,"(nan, nan)","(nan, nan)",0,0
1698048309842,"(nan, nan)","(nan, nan)",0,0
1698048309860,"(nan, nan)","(nan, nan)",0,0
1698048309875,"(nan, nan)","(nan, nan)",0,0
1698048309893,"(nan, nan)","(nan, nan)",0,0
1698048309908,"(nan, nan)","(nan, nan)",0,0
1698048309926,"(nan, nan)","(nan, nan)",0,0
1698048309941,"(nan, nan)","(nan, nan)",0,0
1698048309956,"(nan, nan)","(nan, nan)",0,0
1698048309974,"(nan, nan)","(nan, nan)",0,0
1698048309989,"(nan, nan)","(nan, nan)",0,0
1698048310009,"(nan, nan)","(nan, nan)",0,0
1698048310024,"(nan, nan)","(nan, nan)",0,0
1698048310039,"(nan, nan)","(nan, nan)",0,0
1698048310056,"(nan, nan)","(nan, nan)",0,0
1698048310073,"(nan, nan)","(nan, nan)",0,0
1698048310090,"(nan, nan)","(nan, nan)",0,0
1698048310105,"(nan, nan)","(nan, nan)",0,0
1698048310119,"(nan, nan)","(nan, nan)",0,0
1698048310139,"(0.3036871714367838, 0.6559493680471127)","(nan, nan)",3,0
1698048310157,"(nan, nan)","(nan, nan)",0,0
1698048310172,"(0.3118595063833328, 0.7395722913247291)","(nan, nan)",3,0
1698048310187,"(nan, nan)","(nan, nan)",0,0
1698048310205,"(0.3265135742164474, 0.7255939375017483)","(nan, nan)",3,0
1698048310223,"(nan, nan)","(nan, nan)",0,0
1698048310238,"(0.32052896058127245, 0.6860975423442198)","(nan, nan)",3,0
1698048310253,"(0.2405221467019636, -0.009362748312951029)","(nan, nan)",3,0
1698048310267,"(nan, nan)","(nan, nan)",0,0
1698048310282,"(nan, nan)","(nan, nan)",0,0
1698048310299,"(nan, nan)","(nan, nan)",0,0
1698048310317,"(nan, nan)","(nan, nan)",0,0
1698048310332,"(nan, nan)","(nan, nan)",0,0
1698048310350,"(0.46366469406317407, 0.5121640345679863)","(nan, nan)",3,0
1698048310368,"(0.228123924588561, 0.022529402613591883)","(nan, nan)",3,0
1698048310380,"(nan, nan)","(nan, nan)",0,0
1698048310398,"(nan, nan)","(nan, nan)",0,0
1698048310410,"(nan, nan)","(nan, nan)",0,0
1698048310431,"(nan, nan)","(nan, nan)",0,0
1698048310446,"(0.7362483077184085, 0.18266231812029624)","(nan, nan)",3,0
1698048310461,"(nan, nan)","(nan, nan)",0,0
1698048310476,"(nan, nan)","(nan, nan)",0,0
1698048310494,"(nan, nan)","(nan, nan)",0,0
1698048310509,"(nan, nan)","(nan, nan)",0,0
1698048310527,"(nan, nan)","(nan, nan)",0,0
1698048310542,"(0.736219095780769, 0.18238240539637166)","(nan, nan)",3,0
1698048310559,"(nan, nan)","(nan, nan)",0,0
1698048310574,"(nan, nan)","(nan, nan)",0,0
1698048310592,"(nan, nan)","(nan, nan)",0,0
1698048310607,"(nan, nan)","(nan, nan)",0,0
1698048310622,"(nan, nan)","(nan, nan)",0,0
1698048310640,"(nan, nan)","(nan, nan)",0,0
1698048310658,"(nan, nan)","(nan, nan)",0,0
1698048310669,"(nan, nan)","(nan, nan)",0,0
1698048310687,"(nan, nan)","(nan, nan)",0,0
1698048310705,"(nan, nan)","(nan, nan)",0,0
1698048310722,"(nan, nan)","(nan, nan)",0,0
1698048310737,"(nan, nan)","(nan, nan)",0,0
1698048310752,"(0.7351707474531534, 0.18280551492724337)","(nan, nan)",3,0
1698048310770,"(0.735206471831742, 0.18265892336840736)","(nan, nan)",3,0
1698048310791,"(nan, nan)","(nan, nan)",0,0
1698048310803,"(nan, nan)","(nan, nan)",0,0
1698048310817,"(nan, nan)","(nan, nan)",0,0
1698048310834,"(nan, nan)","(nan, nan)",0,0
1698048310849,"(nan, nan)","(nan, nan)",0,0
1698048310867,"(nan, nan)","(nan, nan)",0,0
1698048310884,"(0.7352913247675964, 0.1836359946847752)","(nan, nan)",3,0
1698048310902,"(0.7353782018057723, 0.1836532770580273)","(nan, nan)",3,0
1698048310914,"(nan, nan)","(nan, nan)",0,0
1698048310934,"(nan, nan)","(nan, nan)",0,0
1698048310946,"(nan, nan)","(nan, nan)",0,0
1698048310964,"(nan, nan)","(nan, nan)",0,0
1698048310979,"(nan, nan)","(nan, nan)",0,0
1698048310997,"(nan, nan)","(nan, nan)",0,0
1698048311011,"(nan, nan)","(nan, nan)",0,0
1698048311029,"(nan, nan)","(nan, nan)",0,0
1698048311046,"(nan, nan)","(nan, nan)",0,0
1698048311059,"(nan, nan)","(nan, nan)",0,0
1698048311080,"(nan, nan)","(nan, nan)",0,0
1698048311092,"(nan, nan)","(nan, nan)",0,0
1698048311110,"(nan, nan)","(nan, nan)",0,0
1698048311124,"(nan, nan)","(nan, nan)",0,0
1698048311142,"(nan, nan)","(nan, nan)",0,0
1698048311158,"(nan, nan)","(nan, nan)",0,0
1698048311173,"(nan, nan)","(nan, nan)",0,0
1698048311191,"(nan, nan)","(nan, nan)",0,0
1698048311206,"(nan, nan)","(nan, nan)",0,0
1698048311226,"(nan, nan)","(nan, nan)",0,0
1698048311240,"(nan, nan)","(nan, nan)",0,0
1698048311255,"(nan, nan)","(nan, nan)",0,0
1698048311270,"(nan, nan)","(nan, nan)",0,0
1698048311288,"(nan, nan)","(nan, nan)",0,0
1698048311305,"(nan, nan)","(nan, nan)",0,0
1698048311320,"(nan, nan)","(nan, nan)",0,0
1698048311337,"(nan, nan)","(nan, nan)",0,0
1698048311354,"(nan, nan)","(nan, nan)",0,0
1698048311375,"(nan, nan)","(nan, nan)",0,0
1698048311384,"(nan, nan)","(nan, nan)",0,0
1698048311402,"(nan, nan)","(nan, nan)",0,0
1698048311417,"(nan, nan)","(nan, nan)",0,0
1698048311434,"(nan, nan)","(nan, nan)",0,0
1698048311449,"(nan, nan)","(nan, nan)",0,0
1698048311466,"(nan, nan)","(nan, nan)",0,0
1698048311481,"(nan, nan)","(nan, nan)",0,0
1698048311502,"(nan, nan)","(nan, nan)",0,0
1698048311514,"(nan, nan)","(nan, nan)",0,0
1698048311529,"(nan, nan)","(nan, nan)",0,0
1698048311546,"(nan, nan)","(nan, nan)",0,0
1698048311564,"(nan, nan)","(nan, nan)",0,0
1698048311579,"(nan, nan)","(nan, nan)",0,0
1698048311596,"(nan, nan)","(nan, nan)",0,0
1698048311611,"(nan, nan)","(nan, nan)",0,0
1698048311629,"(nan, nan)","(nan, nan)",0,0
1698048311646,"(nan, nan)","(nan, nan)",0,0
1698048311661,"(nan, nan)","(nan, nan)",0,0
1698048311676,"(nan, nan)","(nan, nan)",0,0
1698048311693,"(nan, nan)","(nan, nan)",0,0
1698048311711,"(nan, nan)","(nan, nan)",0,0
1698048311726,"(nan, nan)","(nan, nan)",0,0
1698048311741,"(nan, nan)","(nan, nan)",0,0
1698048311759,"(nan, nan)","(nan, nan)",0,0
1698048311774,"(nan, nan)","(nan, nan)",0,0
1698048311792,"(nan, nan)","(nan, nan)",0,0
1698048311806,"(nan, nan)","(nan, nan)",0,0
1698048311823,"(nan, nan)","(nan, nan)",0,0
1698048311840,"(nan, nan)","(nan, nan)",0,0
1698048311855,"(nan, nan)","(nan, nan)",0,0
1698048311873,"(nan, nan)","(nan, nan)",0,0
1698048311887,"(nan, nan)","(nan, nan)",0,0
1698048311905,"(nan, nan)","(nan, nan)",0,0
1698048311923,"(nan, nan)","(nan, nan)",0,0
1698048311938,"(nan, nan)","(nan, nan)",0,0
1698048311953,"(nan, nan)","(nan, nan)",0,0
1698048311971,"(nan, nan)","(nan, nan)",0,0
1698048311988,"(nan, nan)","(nan, nan)",0,0
1698048312005,"(nan, nan)","(nan, nan)",0,0
1698048312019,"(nan, nan)","(nan, nan)",0,0
1698048312040,"(0.5578682391671531, 0.5364710753196448)","(nan, nan)",3,0
1698048312054,"(0.6063250865823139, 0.49321730704879474)","(nan, nan)",3,0
1698048312068,"(0.6141212561140288, 0.5086597247772868)","(nan, nan)",3,0
1698048312085,"(0.6147480531356613, 0.5100904583915257)","(nan, nan)",3,0
1698048312099,"(0.6078438352986213, 0.4867759196466387)","(nan, nan)",3,0
1698048312117,"(0.6082500527763904, 0.48411350832436956)","(nan, nan)",3,0
1698048312135,"(0.6049999374002236, 0.4706147403591385)","(nan, nan)",3,0
1698048312150,"(0.6041835659930218, 0.4715847135579204)","(nan, nan)",3,0
1698048312168,"(0.6467043193911575, 0.4642523580918498)","(nan, nan)",3,0
1698048312182,"(0.6059669404248137, 0.48746258536960707)","(nan, nan)",3,0
1698048312205,"(0.5781277285684602, 0.577275375795798)","(0.5781277285684602, 0.577275375795798)",3,3
1698048312217,"(0.5711459177102473, 0.4869215853640504)","(0.5711459177102473, 0.4869215853640504)",3,3
1698048312229,"(0.6007901058869046, 0.42725480893831025)","(0.6007901058869046, 0.42725480893831025)",3,3
1698048312247,"(0.5729705789985068, 0.45037245207364507)","(0.5729705789985068, 0.45037245207364507)",3,3
1698048312265,"(0.5841305439079552, 0.4589414230686749)","(0.5841305439079552, 0.4589414230686749)",3,3
1698048312280,"(0.5857032815095514, 0.44593304244447596)","(0.5857032815095514, 0.44593304244447596)",3,3
1698048312297,"(0.6009337586422697, 0.42142848885564904)","(0.6009337586422697, 0.42142848885564904)",3,3
1698048312312,"(0.5763085388578706, 0.4239168419901635)","(0.5763085388578706, 0.4239168419901635)",3,3
1698048312330,"(0.6014289937822231, 0.3987580271282161)","(0.6014289937822231, 0.3987580271282161)",3,3
1698048312344,"(0.5863554115949872, 0.44125785186593713)","(0.5863554115949872, 0.44125785186593713)",3,3
1698048312362,"(0.5826088876160789, 0.4707264585576619)","(0.5826088876160789, 0.4707264585576619)",3,3
1698048312377,"(0.5807843244005627, 0.46185165127882877)","(0.5807843244005627, 0.46185165127882877)",3,3
1698048312392,"(0.5729365344369547, 0.48386692589171704)","(0.5729365344369547, 0.48386692589171704)",3,3
1698048312412,"(0.5803095185332812, 0.4725059257750263)","(0.5803095185332812, 0.4725059257750263)",3,3
1698048312427,"(0.579627369748729, 0.48246026415450816)","(0.579627369748729, 0.48246026415450816)",3,3
1698048312445,"(0.5787185060077776, 0.48716168690673334)","(0.5787185060077776, 0.48716168690673334)",3,3
1698048312460,"(0.5795854783503792, 0.4990618353461324)","(0.5795854783503792, 0.4990618353461324)",3,3
1698048312475,"(0.5782373295578079, 0.5093636728735074)","(0.5782373295578079, 0.5093636728735074)",3,3
1698048312496,"(0.5796382993061612, 0.5174919433506053)","(0.5796382993061612, 0.5174919433506053)",3,3
1698048312507,"(0.5808888582274128, 0.5132975730850484)","(0.5808888582274128, 0.5132975730850484)",3,3
1698048312525,"(0.5941031902698789, 0.5059004087192818)","(0.5941031902698789, 0.5059004087192818)",3,3
1698048312539,"(0.5698139526714492, 0.4858346475320078)","(0.5698139526714492, 0.4858346475320078)",3,3
1698048312556,"(nan, nan)","(0.5322260091425909, 0.4488775267873264)",0,3
1698048312574,"(0.5689149219187482, 0.019324448216725718)","(0.5689149219187482, 0.019324448216725718)",3,3
1698048312589,"(nan, nan)","(0.7356135305395324, 0.1836727197279361)",0,3
1698048312604,"(nan, nan)","(nan, nan)",0,0
1698048312625,"(nan, nan)","(nan, nan)",0,0
1698048312637,"(nan, nan)","(0.4774760294994682, 0.5413644558604931)",0,3
1698048312651,"(nan, nan)","(nan, nan)",0,0
1698048312665,"(nan, nan)","(nan, nan)",0,0
1698048312685,"(nan, nan)","(nan, nan)",0,3
1698048312702,"(nan, nan)","(0.3800486897432323, 0.843710626107986)",0,3
1698048312714,"(nan, nan)","(nan, nan)",0,0
1698048312732,"(nan, nan)","(nan, nan)",0,0
1698048312747,"(nan, nan)","(nan, nan)",0,0
1698048312768,"(nan, nan)","(nan, nan)",0,0
1698048312780,"(nan, nan)","(nan, nan)",0,0
1698048312797,"(nan, nan)","(nan, nan)",0,0
1698048312811,"(nan, nan)","(nan, nan)",0,0
1698048312832,"(nan, nan)","(nan, nan)",0,0
1698048312844,"(nan, nan)","(nan, nan)",0,0
1698048312861,"(nan, nan)","(nan, nan)",0,0
1698048312878,"(nan, nan)","(nan, nan)",0,0
1698048312895,"(nan, nan)","(nan, nan)",0,0
1698048312910,"(nan, nan)","(nan, nan)",0,0
1698048312924,"(nan, nan)","(nan, nan)",0,0
1698048312942,"(nan, nan)","(nan, nan)",0,0
1698048312957,"(nan, nan)","(nan, nan)",0,0
1698048312975,"(nan, nan)","(nan, nan)",0,0
1698048312990,"(nan, nan)","(nan, nan)",0,0
1698048313008,"(nan, nan)","(nan, nan)",0,0
1698048313023,"(nan, nan)","(nan, nan)",0,0
1698048313041,"(nan, nan)","(nan, nan)",0,0
1698048313059,"(nan, nan)","(nan, nan)",0,0
1698048313074,"(nan, nan)","(nan, nan)",0,0
1698048313089,"(nan, nan)","(nan, nan)",0,0
1698048313107,"(nan, nan)","(nan, nan)",0,0
1698048313121,"(nan, nan)","(nan, nan)",0,0
1698048313139,"(nan, nan)","(nan, nan)",0,0
1698048313153,"(nan, nan)","(nan, nan)",0,0
1698048313171,"(nan, nan)","(nan, nan)",0,0
1698048313189,"(nan, nan)","(nan, nan)",0,0
1698048313202,"(nan, nan)","(nan, nan)",0,0
1698048313219,"(nan, nan)","(nan, nan)",0,0
1698048313237,"(nan, nan)","(nan, nan)",0,0
1698048313252,"(nan, nan)","(nan, nan)",0,0
1698048313269,"(nan, nan)","(nan, nan)",0,0
1698048313284,"(nan, nan)","(nan, nan)",0,0
1698048313299,"(nan, nan)","(nan, nan)",0,0
1698048313316,"(nan, nan)","(nan, nan)",0,0
1698048313337,"(nan, nan)","(nan, nan)",0,0
1698048313346,"(nan, nan)","(nan, nan)",0,0
1698048313364,"(nan, nan)","(nan, nan)",0,0
1698048313382,"(nan, nan)","(nan, nan)",0,0
1698048313397,"(nan, nan)","(nan, nan)",0,0
1698048313413,"(nan, nan)","(nan, nan)",0,0
1698048313431,"(nan, nan)","(nan, nan)",0,0
1698048313452,"(nan, nan)","(nan, nan)",0,0
1698048313464,"(nan, nan)","(nan, nan)",0,0
1698048313482,"(nan, nan)","(nan, nan)",0,0
1698048313496,"(nan, nan)","(nan, nan)",0,0
1698048313511,"(nan, nan)","(nan, nan)",0,0
1698048313531,"(nan, nan)","(nan, nan)",0,0
1698048313546,"(nan, nan)","(nan, nan)",0,0
1698048313561,"(nan, nan)","(nan, nan)",0,0
1698048313575,"(nan, nan)","(nan, nan)",0,0
1698048313595,"(nan, nan)","(nan, nan)",0,0
1698048313610,"(nan, nan)","(nan, nan)",0,0
1698048313625,"(nan, nan)","(nan, nan)",0,0
1698048313640,"(nan, nan)","(nan, nan)",0,0
1698048313658,"(nan, nan)","(nan, nan)",0,0
1698048313676,"(nan, nan)","(nan, nan)",0,0
1698048313690,"(nan, nan)","(nan, nan)",0,0
1698048313705,"(nan, nan)","(nan, nan)",0,0
1698048313723,"(nan, nan)","(nan, nan)",0,0
1698048313738,"(nan, nan)","(nan, nan)",0,0
1698048313761,"(nan, nan)","(nan, nan)",0,0
1698048313772,"(nan, nan)","(nan, nan)",0,0
1698048313789,"(nan, nan)","(nan, nan)",0,0
1698048313806,"(nan, nan)","(nan, nan)",0,0
1698048313824,"(nan, nan)","(nan, nan)",0,0
1698048313836,"(nan, nan)","(nan, nan)",0,0
1698048313854,"(nan, nan)","(nan, nan)",0,0
1698048313868,"(nan, nan)","(nan, nan)",0,0
1698048313888,"(nan, nan)","(nan, nan)",0,0
1698048313903,"(nan, nan)","(nan, nan)",0,0
1698048313918,"(nan, nan)","(nan, nan)",0,0
1698048313933,"(nan, nan)","(nan, nan)",0,0
1698048313953,"(nan, nan)","(nan, nan)",0,0
1698048313967,"(nan, nan)","(nan, nan)",0,0
1698048313985,"(nan, nan)","(nan, nan)",0,0
1698048314000,"(nan, nan)","(nan, nan)",0,0
1698048314015,"(nan, nan)","(nan, nan)",0,0
1698048314030,"(nan, nan)","(nan, nan)",0,0
1698048314048,"(nan, nan)","(nan, nan)",0,0
1698048314062,"(nan, nan)","(nan, nan)",0,0
1698048314083,"(nan, nan)","(nan, nan)",0,0
1698048314095,"(nan, nan)","(nan, nan)",0,0
1698048314113,"(nan, nan)","(nan, nan)",0,0
1698048314128,"(nan, nan)","(nan, nan)",0,0
1698048314145,"(nan, nan)","(nan, nan)",0,0
1698048314163,"(nan, nan)","(nan, nan)",0,0
1698048314178,"(nan, nan)","(nan, nan)",0,0
1698048314192,"(nan, nan)","(nan, nan)",0,0
1698048314210,"(nan, nan)","(nan, nan)",0,0
1698048314225,"(nan, nan)","(nan, nan)",0,0
1698048314243,"(nan, nan)","(nan, nan)",0,0
1698048314260,"(nan, nan)","(nan, nan)",0,0
1698048314275,"(nan, nan)","(nan, nan)",0,0
1698048314290,"(nan, nan)","(nan, nan)",0,0
1698048314311,"(nan, nan)","(nan, nan)",0,0
1698048314323,"(nan, nan)","(nan, nan)",0,0
1698048314341,"(nan, nan)","(nan, nan)",0,0
1698048314356,"(nan, nan)","(nan, nan)",0,0
1698048314374,"(nan, nan)","(nan, nan)",0,0
1698048314389,"(nan, nan)","(nan, nan)",0,0
1698048314407,"(nan, nan)","(nan, nan)",0,0
1698048314422,"(nan, nan)","(nan, nan)",0,0
1698048314441,"(nan, nan)","(nan, nan)",0,0
1698048314453,"(nan, nan)","(nan, nan)",0,0
1698048314471,"(nan, nan)","(nan, nan)",0,0
1698048314486,"(nan, nan)","(nan, nan)",0,0
1698048314503,"(nan, nan)","(nan, nan)",0,0
1698048314518,"(nan, nan)","(nan, nan)",0,0
1698048314536,"(nan, nan)","(nan, nan)",0,0
1698048314551,"(nan, nan)","(nan, nan)",0,0
1698048314569,"(nan, nan)","(nan, nan)",0,0
1698048314581,"(nan, nan)","(nan, nan)",0,0
1698048314601,"(nan, nan)","(nan, nan)",0,0
1698048314614,"(nan, nan)","(nan, nan)",0,0
1698048314632,"(nan, nan)","(nan, nan)",0,0
1698048314647,"(nan, nan)","(nan, nan)",0,0
1698048314668,"(nan, nan)","(nan, nan)",0,0
1698048314680,"(nan, nan)","(nan, nan)",0,0
1698048314698,"(nan, nan)","(nan, nan)",0,0
1698048314712,"(nan, nan)","(nan, nan)",0,0
1698048314730,"(nan, nan)","(nan, nan)",0,0
1698048314747,"(nan, nan)","(nan, nan)",0,0
1698048314763,"(nan, nan)","(nan, nan)",0,0
1698048314777,"(nan, nan)","(nan, nan)",0,0
1698048314795,"(nan, nan)","(nan, nan)",0,0
1698048314812,"(nan, nan)","(nan, nan)",0,0
1698048314829,"(nan, nan)","(nan, nan)",0,0
1698048314844,"(nan, nan)","(nan, nan)",0,0
1698048314859,"(nan, nan)","(nan, nan)",0,0
1698048314874,"(nan, nan)","(nan, nan)",0,0
1698048314893,"(nan, nan)","(nan, nan)",0,0
1698048314907,"(nan, nan)","(nan, nan)",0,0
1698048314925,"(nan, nan)","(nan, nan)",0,0
1698048314938,"(nan, nan)","(nan, nan)",0,0
1698048314959,"(nan, nan)","(nan, nan)",0,0
1698048314974,"(nan, nan)","(nan, nan)",0,0
1698048314989,"(nan, nan)","(nan, nan)",0,0
1698048315004,"(nan, nan)","(nan, nan)",0,0
1698048315027,"(nan, nan)","(nan, nan)",0,0
1698048315036,"(nan, nan)","(nan, nan)",0,0
1698048315054,"(nan, nan)","(nan, nan)",0,0
1698048315069,"(nan, nan)","(nan, nan)",0,0
1698048315087,"(nan, nan)","(nan, nan)",0,0
1698048315101,"(nan, nan)","(nan, nan)",0,0
1698048315119,"(nan, nan)","(nan, nan)",0,0
1698048315137,"(nan, nan)","(nan, nan)",0,0
1698048315152,"(nan, nan)","(nan, nan)",0,0
1698048315173,"(nan, nan)","(nan, nan)",0,0
1698048315184,"(nan, nan)","(nan, nan)",0,0
1698048315199,"(nan, nan)","(nan, nan)",0,0
1698048315217,"(nan, nan)","(nan, nan)",0,0
1698048315235,"(nan, nan)","(nan, nan)",0,0
1698048315249,"(nan, nan)","(nan, nan)",0,0
1698048315264,"(nan, nan)","(nan, nan)",0,0
1698048315282,"(nan, nan)","(nan, nan)",0,0
1698048315296,"(nan, nan)","(nan, nan)",0,0
1698048315316,"(nan, nan)","(nan, nan)",0,0
1698048315328,"(nan, nan)","(nan, nan)",0,0
1698048315346,"(nan, nan)","(nan, nan)",0,0
1698048315361,"(nan, nan)","(nan, nan)",0,0
1698048315379,"(nan, nan)","(nan, nan)",0,0
1698048315394,"(nan, nan)","(nan, nan)",0,0
1698048315412,"(nan, nan)","(nan, nan)",0,0
1698048315427,"(nan, nan)","(nan, nan)",0,0
1698048315444,"(nan, nan)","(nan, nan)",0,0
1698048315462,"(nan, nan)","(nan, nan)",0,0
1698048315477,"(nan, nan)","(nan, nan)",0,0
1698048315491,"(nan, nan)","(nan, nan)",0,0
1698048315509,"(nan, nan)","(nan, nan)",0,0
1698048315524,"(nan, nan)","(nan, nan)",0,0
1698048315544,"(nan, nan)","(nan, nan)",0,0
1698048315557,"(nan, nan)","(nan, nan)",0,0
1698048315574,"(nan, nan)","(nan, nan)",0,0
1698048315592,"(nan, nan)","(nan, nan)",0,0
1698048315607,"(nan, nan)","(nan, nan)",0,0
1698048315622,"(nan, nan)","(nan, nan)",0,0
1698048315640,"(nan, nan)","(nan, nan)",0,0
1698048315654,"(nan, nan)","(nan, nan)",0,0
1698048315672,"(nan, nan)","(nan, nan)",0,0
1698048315687,"(nan, nan)","(nan, nan)",0,0
1698048315704,"(nan, nan)","(nan, nan)",0,0
1698048315722,"(nan, nan)","(nan, nan)",0,0
1698048315737,"(nan, nan)","(nan, nan)",0,0
1698048315749,"(nan, nan)","(nan, nan)",0,0
1698048315767,"(nan, nan)","(nan, nan)",0,0
1698048315788,"(0.5652488048017096, 0.42030143122855673)","(nan, nan)",3,0
1698048315803,"(0.6408045652472567, 0.4052281156145232)","(nan, nan)",3,0
1698048315818,"(0.6409886664446738, 0.3945321782542355)","(nan, nan)",3,0
1698048315833,"(0.6417283481627679, 0.41055170380382916)","(nan, nan)",3,0
1698048315850,"(0.6434320999092475, 0.3967486426238353)","(nan, nan)",3,0
1698048315865,"(0.645086554568798, 0.4114040951417341)","(nan, nan)",3,0
1698048315883,"(0.6445700072332499, 0.41072267585350297)","(nan, nan)",3,0
1698048315897,"(0.6431021535412623, 0.4062378999945469)","(nan, nan)",3,0
1698048315915,"(0.6399063742135928, 0.42356687393180564)","(nan, nan)",3,0
1698048315932,"(0.6390925351172335, 0.41855004786772715)","(nan, nan)",3,0
1698048315946,"(0.6379119806086033, 0.43893892771205634)","(nan, nan)",3,0
1698048315961,"(0.6389780300786376, 0.44503713655963223)","(nan, nan)",3,0
